-1,-1
-0.992156863,-1
-0.984313725,-1
-0.976470588,-1
-0.968627451,-0.285502454
-0.960784314,-0.083005029
-0.952941176,0.063874496
-0.945098039,0.180924947
-0.937254902,0.278644939
-0.929411765,0.36281182
-0.921568627,0.436821841
-0.91372549,0.504152704
-0.905882353,0.565991083
-0.898039216,0.622223328
-0.890196078,0.671907165
-0.882352941,0.716333475
-0.874509804,0.755611462
-0.866666667,0.790471413
-0.858823529,0.822633138
-0.850980392,0.848983892
-0.843137255,0.872574141
-0.835294118,0.894906861
-0.82745098,0.914891458
-0.819607843,0.932307209
-0.811764706,0.947447916
-0.803921569,0.959848643
-0.796078431,0.969465347
-0.788235294,0.976301255
-0.780392157,0.980154563
-0.77254902,0.981205758
-0.764705882,0.980267438
-0.756862745,0.977325075
-0.749019608,0.972124009
-0.741176471,0.96489708
-0.733333333,0.954662707
-0.725490196,0.941945316
-0.717647059,0.926727519
-0.709803922,0.906142624
-0.701960784,0.8759792
-0.694117647,0.864575377
-0.68627451,0.846554584
-0.678431373,0.824698662
-0.670588235,0.799045818
-0.662745098,0.769764501
-0.654901961,0.737075882
-0.647058824,0.700512922
-0.639215686,0.657968003
-0.631372549,0.606151124
-0.623529412,0.541266871
-0.615686275,0.502567761
-0.607843137,0.446488851
-0.6,0.393640221
-0.592156863,0.3413167
-0.584313725,0.307675265
-0.576470588,0.255165001
-0.568627451,0.203842929
-0.560784314,0.154766205
-0.552941176,0.09765123
-0.545098039,0.034856026
-0.537254902,-0.054109195
-0.529411765,-0.065526562
-0.521568627,-0.115167758
-0.51372549,-0.184265469
-0.505882353,-0.240088357
-0.498039216,-0.246044156
-0.490196078,-0.276207629
-0.482352941,-0.322293155
-0.474509804,-0.299181222
-0.466666667,-0.275330284
-0.458823529,-0.25025945
-0.450980392,-0.241788006
-0.443137255,-0.237283212
-0.435294118,-0.2135948
-0.42745098,-0.195053493
-0.419607843,-0.184199466
-0.411764706,-0.176149803
-0.403921569,-0.172690775
-0.396078431,-0.172926249
-0.388235294,-0.179147513
-0.380392157,-0.169031327
-0.37254902,-0.16776301
-0.364705882,-0.172087495
-0.356862745,-0.178835805
-0.349019608,-0.181216762
-0.341176471,-0.191072203
-0.333333333,-0.208888752
-0.325490196,-0.228809598
-0.317647059,-0.253564371
-0.309803922,-0.291472036
-0.301960784,-0.323824558
-0.294117647,-0.335297737
-0.28627451,-0.341356284
-0.278431373,-0.355165139
-0.270588235,-0.386791661
-0.262745098,-0.406906978
-0.254901961,-0.436513743
-0.247058824,-0.46554716
-0.239215686,-0.47251581
-0.231372549,-0.484823216
-0.223529412,-0.502058374
-0.215686275,-0.53215742
-0.207843137,-0.538436941
-0.2,-0.523764998
-0.192156863,-0.506453267
-0.184313725,-0.491574864
-0.176470588,-0.485256516
-0.168627451,-0.484466559
-0.160784314,-0.490291776
-0.152941176,-0.499381986
-0.145098039,-0.510195713
-0.137254902,-0.512800684
-0.129411765,-0.51054388
-0.121568627,-0.508467414
