0.000203,31.693,33.556
0.000204,22.238,24.113
0.000205,18.725,20.379
0.000206,26.895,29.38
0.000207,31.854,35.054
0.000208,34.78,38.193
0.000209,36.51,39.923
0.00021,37.185,40.325
0.000211,36.471,39.717
0.000212,34.081,37.131
0.000213,29.602,31.707
0.000214,22.11,24.215
0.000215,19.113,21.367
0.000216,25.751,28.548
0.000217,30.102,33.343
0.000218,32.56,36.508
0.000219,34.167,37.707
0.00022,34.833,38.458
0.000221,34.328,37.899
0.000222,32.181,35.486
0.000223,28.969,31.305
0.000224,23.064,25.762
0.000225,18.758,21.551
0.000226,23.649,26.744
0.000227,28.124,31.899
0.000228,31.877,35.67
0.000229,34.552,38.3
0.00023,35.31,38.845
0.000231,34.639,38.723
0.000232,32.503,35.689
0.000233,28.82,31.311
0.000234,23.483,25.92
0.000235,19.975,22.262
0.000236,23.396,26.329
0.000237,27.724,30.941
0.000238,30.808,34.26
0.000239,31.915,36.044
0.00024,32.753,36.738
0.000241,32.302,36.073
0.000242,30.414,34.262
0.000243,27.822,30.933
0.000244,24.475,27.067
0.000245,21.732,24.691
0.000246,22.22,25.473
0.000247,25.181,28.601
0.000248,27.853,31.878
0.000249,29.538,33.482
0.00025,30.433,34.621
0.000251,30.239,34.549
0.000252,29.783,33.464
0.000253,28.44,31.981
0.000254,25.386,28.976
0.000255,23.196,26.107
